timestamp (UTC),precipitation (mm),relativehumidity AVG (-),soilmoisture S001263 AVG (m3/m3),soilmoisture S001391 AVG (m3/m3),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2018-01-01 00:00,0.0,0.7283333333333332,,,13.166666666666664,14.3,12.2
2018-01-01 01:00,0.0,0.7850000000000001,,,11.924999999999999,12.2,11.6
2018-01-01 02:00,0.0,0.8191666666666667,,,11.041666666666666,11.5,10.5
2018-01-01 03:00,0.0,0.8533333333333332,,,10.333333333333334,10.5,10.2
2018-01-01 04:00,0.4000000000000001,0.8058333333333332,,,12.633333333333335,15.8,10.3
2018-01-01 05:00,0.0,0.6325,,,17.666666666666668,19.5,16.0
2018-01-01 06:00,0.0,0.5175,,,20.941666666666666,22.1,19.8
2018-01-01 07:00,0.0,0.42583333333333334,,,23.46666666666667,24.2,22.5
2018-01-01 08:00,0.0,0.35000000000000003,,,24.558333333333334,25.0,24.2
2018-01-01 09:00,0.0,0.3466666666666667,,,25.283333333333342,26.1,24.7
2018-01-01 10:00,0.0,0.30750000000000005,,,25.88333333333333,26.2,25.3
2018-01-01 11:00,0.0,0.29916666666666664,,,26.208333333333332,26.5,25.9
2018-01-01 12:00,0.0,0.28166666666666673,,,26.333333333333332,26.7,26.0
2018-01-01 13:00,0.0,0.2833333333333334,,,26.025000000000002,26.2,25.7
2018-01-01 14:00,0.0,0.3008333333333333,,,25.13333333333333,26.0,24.3
2018-01-01 15:00,0.0,0.34416666666666657,,,23.316666666666666,24.2,22.3
2018-01-01 16:00,0.0,0.39749999999999996,,,21.541666666666668,22.1,20.9
2018-01-01 17:00,0.0,0.44750000000000006,,,19.833333333333332,20.5,19.4
2018-01-01 18:00,0.0,0.5099999999999999,,,18.3,19.5,17.3
2018-01-01 19:00,0.0,0.5558333333333335,,,17.55,18.0,17.1
2018-01-01 20:00,0.0,0.5575,,,16.9,17.4,16.1
2018-01-01 21:00,0.0,0.6141666666666666,,,15.725,16.0,15.5
2018-01-01 22:00,0.0,0.6266666666666667,,,16.23333333333333,16.8,15.4
2018-01-01 23:00,0.0,0.6941666666666667,,,14.941666666666668,15.9,14.1
2018-01-02 00:00,0.0,0.7641666666666667,,,13.466666666666663,13.8,13.2
2018-01-02 01:00,0.0,0.8108333333333334,,,12.891666666666666,13.1,12.7
2018-01-02 02:00,0.0,0.835,,,12.799999999999997,12.9,12.7
2018-01-02 03:00,0.0,0.8650000000000001,,,12.533333333333333,12.7,12.3
2018-01-02 04:00,0.0,0.8574999999999999,,,13.874999999999998,16.2,12.4
2018-01-02 05:00,0.0,0.7558333333333334,,,17.183333333333334,19.3,16.4
2018-01-02 06:00,0.0,0.6749999999999999,,,19.125000000000004,20.3,18.7
2018-01-02 07:00,0.0,0.5516666666666666,,,21.908333333333335,23.2,20.8
2018-01-02 08:00,0.0,0.4108333333333334,,,24.149999999999995,25.0,23.2
2018-01-02 09:00,0.0,0.3733333333333333,,,25.383333333333336,25.9,24.9
2018-01-02 10:00,0.0,0.32499999999999996,,,26.525000000000002,27.1,25.1
2018-01-02 11:00,0.0,0.3033333333333333,,,27.208333333333332,27.7,26.7
2018-01-02 12:00,0.0,0.32166666666666666,,,27.08333333333333,27.7,26.7
2018-01-02 13:00,0.0,0.3433333333333333,,,26.275000000000002,27.0,24.4
2018-01-02 14:00,0.0,0.43083333333333335,,,23.66666666666667,24.3,22.6
2018-01-02 15:00,0.0,0.5125000000000001,,,21.983333333333334,22.5,21.4
2018-01-02 16:00,0.0,0.5675,,,20.841666666666665,21.2,20.1
2018-01-02 17:00,0.0,0.66,,,18.558333333333334,19.9,17.5
2018-01-02 18:00,0.0,0.7341666666666667,,,16.791666666666668,17.4,16.0
2018-01-02 19:00,0.0,0.7641666666666667,,,15.975,16.1,15.8
2018-01-02 20:00,0.0,0.7666666666666666,,,16.175,16.7,15.8
2018-01-02 21:00,0.0,0.7616666666666666,,,16.90833333333333,17.1,16.7
2018-01-02 22:00,0.0,0.7599999999999999,,,17.199999999999996,17.2,17.2
2018-01-02 23:00,0.0,0.7708333333333334,,,17.28333333333333,17.4,17.1
2018-01-03 00:00,0.0,0.8000000000000002,,,16.916666666666668,17.1,16.7
2018-01-03 01:00,0.0,0.8066666666666666,,,16.291666666666668,16.7,15.7
2018-01-03 02:00,0.0,0.8575,,,14.516666666666667,15.5,13.8
2018-01-03 03:00,0.0,0.8741666666666665,,,14.75,15.1,14.1
2018-01-03 04:00,0.0,0.8450000000000001,,,15.833333333333334,16.7,15.2
2018-01-03 05:00,0.0,0.75,,,17.775,18.7,16.9
2018-01-03 06:00,0.0,0.6225000000000002,,,19.441666666666663,19.7,19.0
2018-01-03 07:00,0.0,0.5808333333333334,,,20.708333333333332,21.3,19.8
2018-01-03 08:00,0.0,0.5383333333333334,,,21.941666666666666,22.8,21.4
2018-01-03 09:00,0.0,0.49,,,23.25,24.0,22.8
2018-01-03 10:00,0.0,0.4275,,,25.100000000000005,25.6,24.1
2018-01-03 11:00,0.0,0.4083333333333334,,,25.499999999999996,25.9,25.1
2018-01-03 12:00,0.0,0.3941666666666667,,,25.658333333333335,26.0,25.1
2018-01-03 13:00,0.0,0.41916666666666663,,,24.758333333333336,25.2,24.5
2018-01-03 14:00,0.0,0.43666666666666676,,,23.90833333333333,24.6,23.5
2018-01-03 15:00,0.0,0.44416666666666665,,,22.983333333333334,23.4,22.6
2018-01-03 16:00,0.0,0.4975,,,21.858333333333334,22.5,20.5
2018-01-03 17:00,0.0,0.6416666666666667,,,19.8,20.2,19.3
2018-01-03 18:00,0.0,0.7208333333333333,,,18.833333333333332,19.2,18.6
2018-01-03 19:00,0.0,0.7549999999999999,,,18.349999999999998,18.5,18.1
2018-01-03 20:00,0.0,0.775,,,17.866666666666664,18.1,17.5
2018-01-03 21:00,0.0,0.7983333333333333,,,17.233333333333334,17.4,17.1
2018-01-03 22:00,0.0,0.8058333333333335,,,17.250000000000004,17.4,17.1
2018-01-03 23:00,0.0,0.8191666666666667,,,16.974999999999998,17.4,16.4
2018-01-04 00:00,0.0,0.855,,,16.34166666666667,16.5,16.3
2018-01-04 01:00,0.0,0.8675,,,16.124999999999996,16.2,15.9
2018-01-04 02:00,0.0,0.8850000000000001,,,15.35,15.9,15.0
2018-01-04 03:00,1.12,0.8883333333333335,,,15.233333333333336,15.3,15.2
2018-01-04 04:00,1.2000000000000002,0.8616666666666667,,,15.841666666666667,16.6,15.3
2018-01-04 05:00,0.96,0.8008333333333333,,,18.058333333333334,19.7,16.8
2018-01-04 06:00,0.0,0.61,,,20.724999999999998,21.3,19.8
2018-01-04 07:00,0.0,0.505,,,22.366666666666664,23.0,21.4
2018-01-04 08:00,0.0,0.49833333333333335,,,22.458333333333332,22.9,21.6
2018-01-04 09:00,0.0,0.4641666666666668,,,23.675,24.5,22.8
2018-01-04 10:00,0.0,0.4233333333333333,,,24.666666666666668,25.1,24.0
2018-01-04 11:00,0.0,0.39999999999999997,,,25.266666666666666,25.9,24.7
2018-01-04 12:00,0.0,0.40416666666666673,,,24.433333333333334,25.0,24.0
2018-01-04 13:00,0.0,0.4291666666666667,,,24.058333333333334,25.0,23.2
2018-01-04 14:00,0.0,0.44250000000000006,,,22.774999999999995,23.3,22.5
2018-01-04 15:00,0.0,0.45249999999999996,,,21.974999999999998,22.4,21.6
2018-01-04 16:00,0.0,0.7199999999999999,,,19.125,21.5,18.2
2018-01-04 17:00,0.0,0.8000000000000002,,,17.791666666666664,18.1,17.5
2018-01-04 18:00,0.0,0.8250000000000001,,,17.15,17.4,16.9
2018-01-04 19:00,0.0,0.85,,,16.633333333333336,16.9,16.4
2018-01-04 20:00,0.0,0.8675000000000002,,,16.133333333333336,16.4,15.8
2018-01-04 21:00,0.0,0.8833333333333334,,,15.9,16.0,15.8
2018-01-04 22:00,0.18,0.88,,,15.833333333333336,15.9,15.7
2018-01-04 23:00,0.14,0.8541666666666666,,,15.783333333333331,15.9,15.6
2018-01-05 00:00,0.0,0.8383333333333334,,,15.216666666666663,15.5,15.1
2018-01-05 01:00,0.0,0.8341666666666666,,,14.333333333333334,15.1,13.5
2018-01-05 02:00,0.9199999999999999,0.8649999999999999,,,12.549999999999997,13.3,12.0
2018-01-05 03:00,1.1800000000000002,0.8708333333333332,,,11.441666666666668,11.8,11.3
2018-01-05 04:00,1.6999999999999997,0.8283333333333333,,,12.941666666666668,15.3,11.5
2018-01-05 05:00,1.2400000000000002,0.7983333333333335,,,16.95,18.1,15.8
2018-01-05 06:00,0.18,0.6333333333333334,,,19.716666666666665,20.8,18.5
2018-01-05 07:00,0.0,0.4958333333333333,,,21.558333333333337,22.0,20.9
2018-01-05 08:00,0.0,0.4483333333333335,,,22.61666666666667,23.1,21.8
2018-01-05 09:00,0.0,0.42250000000000004,,,23.683333333333334,24.0,23.2
2018-01-05 10:00,0.0,0.41250000000000003,,,23.816666666666663,24.3,23.4
2018-01-05 11:00,0.0,0.40916666666666673,,,23.891666666666666,24.4,23.4
2018-01-05 12:00,0.0,0.38999999999999996,,,24.224999999999998,24.4,23.9
2018-01-05 13:00,0.0,0.3858333333333333,,,24.041666666666668,24.4,23.6
2018-01-05 14:00,0.0,0.36833333333333335,,,23.825,24.4,22.9
2018-01-05 15:00,0.0,0.41416666666666674,,,21.958333333333332,22.8,21.1
2018-01-05 16:00,0.0,0.4883333333333333,,,20.166666666666668,20.9,19.5
2018-01-05 17:00,0.0,0.49750000000000005,,,19.733333333333334,20.0,19.5
2018-01-05 18:00,0.0,0.49166666666666664,,,19.891666666666666,20.2,19.1
2018-01-05 19:00,0.0,0.5375000000000001,,,18.48333333333333,18.9,18.0
2018-01-05 20:00,0.0,0.5249999999999999,,,18.866666666666664,19.1,18.6
2018-01-05 21:00,0.0,0.5608333333333335,,,17.841666666666665,18.4,17.5
2018-01-05 22:00,0.0,0.5783333333333334,,,17.40833333333333,17.9,16.5
2018-01-05 23:00,0.0,0.6341666666666667,,,15.899999999999999,16.2,15.5
2018-01-06 00:00,0.0,0.6499999999999999,,,15.575000000000003,16.3,14.8
2018-01-06 01:00,0.0,0.71,,,14.141666666666667,14.7,13.7
2018-01-06 02:00,0.0,0.7458333333333335,,,13.699999999999998,13.8,13.5
2018-01-06 03:00,0.0,0.7450000000000001,,,13.708333333333336,14.0,13.3
2018-01-06 04:00,0.0,0.7258333333333332,,,14.766666666666666,16.3,13.7
2018-01-06 05:00,0.0,0.6124999999999999,,,18.033333333333335,19.2,16.6
2018-01-06 06:00,0.0,0.5150000000000001,,,20.775000000000002,21.7,19.6
2018-01-06 07:00,0.0,0.4625000000000001,,,22.28333333333333,22.7,21.8
2018-01-06 08:00,0.0,0.4416666666666667,,,22.75,23.1,22.5
2018-01-06 09:00,0.0,0.4183333333333334,,,23.61666666666667,24.1,23.4
2018-01-06 10:00,0.0,0.39749999999999996,,,24.058333333333326,24.4,23.7
2018-01-06 11:00,0.0,0.37333333333333335,,,24.75833333333333,25.1,24.4
2018-01-06 12:00,0.0,0.3558333333333333,,,24.86666666666667,25.1,24.6
2018-01-06 13:00,0.0,0.3491666666666666,,,24.75833333333333,24.9,24.4
2018-01-06 14:00,0.0,0.35666666666666663,,,23.891666666666666,24.4,23.2
2018-01-06 15:00,0.0,0.3858333333333333,,,22.71666666666667,23.2,22.2
2018-01-06 16:00,0.0,0.42750000000000005,,,21.541666666666668,22.1,21.0
2018-01-06 17:00,0.0,0.45999999999999996,,,20.45,20.9,19.7
2018-01-06 18:00,0.0,0.5008333333333334,,,19.308333333333337,19.5,19.2
2018-01-06 19:00,0.0,0.4991666666666668,,,19.249999999999996,19.7,19.0
2018-01-06 20:00,0.0,0.49499999999999994,,,19.14166666666667,19.7,18.3
2018-01-06 21:00,0.0,0.5433333333333334,,,17.4,18.2,16.6
2018-01-06 22:00,0.0,0.5624999999999999,,,16.650000000000002,16.9,16.3
2018-01-06 23:00,0.0,0.5724999999999999,,,16.175,16.8,15.7
2018-01-07 00:00,0.0,0.5991666666666667,,,15.658333333333331,15.8,15.6
2018-01-07 01:00,0.0,0.645,,,15.025,15.6,14.1
2018-01-07 02:00,0.0,0.7241666666666667,,,13.016666666666667,13.9,12.3
2018-01-07 03:00,0.0,0.7625000000000001,,,11.975,12.3,11.7
2018-01-07 04:00,0.0,0.765,,,12.683333333333332,14.1,12.0
2018-01-07 05:00,0.0,0.6458333333333334,,,16.95,18.5,14.5
2018-01-07 06:00,0.0,0.5641666666666667,,,19.558333333333334,20.4,18.6
2018-01-07 07:00,0.0,0.48916666666666675,,,21.491666666666664,22.5,20.7
2018-01-07 08:00,0.0,0.42500000000000004,,,22.833333333333332,23.4,22.5
2018-01-07 09:00,0.0,0.4016666666666666,,,23.483333333333334,24.1,23.0
2018-01-07 10:00,0.0,0.38166666666666665,,,24.39166666666667,25.0,23.8
2018-01-07 11:00,0.0,0.35833333333333334,,,25.08333333333333,25.4,24.8
2018-01-07 12:00,0.0,0.3499999999999999,,,25.108333333333334,25.5,24.8
2018-01-07 13:00,0.0,0.35000000000000003,,,24.875,25.3,24.5
2018-01-07 14:00,0.0,0.36250000000000004,,,24.399999999999995,24.8,23.7
2018-01-07 15:00,0.0,0.4066666666666667,,,22.64166666666667,23.5,21.7
2018-01-07 16:00,0.0,0.46916666666666673,,,20.333333333333332,21.5,19.5
2018-01-07 17:00,0.0,0.4733333333333332,,,19.558333333333334,19.6,19.5
2018-01-07 18:00,0.0,0.45166666666666666,,,20.075,20.5,19.6
2018-01-07 19:00,0.0,0.49666666666666676,,,19.150000000000002,19.7,18.8
2018-01-07 20:00,0.0,0.5241666666666667,,,18.85833333333333,19.3,18.3
2018-01-07 21:00,0.0,0.5533333333333333,,,17.933333333333334,18.2,17.7
2018-01-07 22:00,0.0,0.6041666666666667,,,16.941666666666666,17.6,16.2
2018-01-07 23:00,0.0,0.6741666666666667,,,14.591666666666669,16.0,13.3
2018-01-08 00:00,0.0,0.7608333333333333,,,12.216666666666663,13.1,11.5
2018-01-08 01:00,0.0,0.8008333333333334,,,10.975,11.4,10.6
2018-01-08 02:00,0.0,0.7916666666666669,,,10.866666666666667,11.5,10.2
2018-01-08 03:00,0.0,0.835,,,9.883333333333335,10.1,9.6
2018-01-08 04:00,0.0,0.7858333333333333,,,11.700000000000001,14.8,9.9
2018-01-08 05:00,0.0,0.6208333333333335,,,16.98333333333333,18.7,15.5
2018-01-08 06:00,0.0,0.49333333333333335,,,20.35,21.9,19.1
2018-01-08 07:00,0.0,0.4158333333333333,,,22.583333333333332,23.4,21.8
2018-01-08 08:00,0.0,0.37250000000000005,,,23.825000000000003,24.5,23.3
2018-01-08 09:00,0.0,0.35916666666666663,,,24.724999999999998,25.1,24.4
2018-01-08 10:00,0.0,0.34166666666666673,,,25.24166666666667,25.4,24.8
2018-01-08 11:00,0.0,0.33666666666666667,,,25.625,26.2,24.8
2018-01-08 12:00,0.0,0.33499999999999996,,,26.058333333333334,26.3,25.8
2018-01-08 13:00,0.0,0.3491666666666666,,,25.53333333333333,25.9,25.0
2018-01-08 14:00,0.0,0.3575,,,24.633333333333336,25.6,23.8
2018-01-08 15:00,0.0,0.4166666666666667,,,22.916666666666668,23.7,20.9
2018-01-08 16:00,0.49,0.7425,,,17.866666666666667,19.6,17.1
2018-01-08 17:00,1.2000000000000002,0.755,,,17.308333333333337,17.5,17.2
2018-01-08 18:00,1.2000000000000002,0.7400000000000001,,,17.316666666666666,17.4,17.1
2018-01-08 19:00,1.2000000000000002,0.7133333333333333,,,17.433333333333334,17.9,16.9
2018-01-08 20:00,1.2000000000000002,0.7266666666666666,,,16.466666666666665,17.0,16.1
2018-01-08 21:00,0.5,0.5750000000000001,,,17.341666666666665,17.5,17.1
2018-01-08 22:00,0.0,0.6175,,,16.85,17.3,16.5
2018-01-08 23:00,0.0,0.6908333333333333,,,15.108333333333334,16.3,14.3
2018-01-09 00:00,0.0,0.7275,,,14.274999999999999,14.4,14.1
2018-01-09 01:00,0.0,0.838333333333333,,,13.483333333333333,14.0,13.2
2018-01-09 02:00,0.08,0.8508333333333332,,,13.533333333333333,13.6,13.4
2018-01-09 03:00,0.5599999999999999,0.8649999999999999,,,13.358333333333336,13.5,13.3
2018-01-09 04:00,1.2000000000000002,0.8175000000000002,,,13.733333333333334,14.3,13.4
2018-01-09 05:00,0.54,0.6558333333333334,,,18.525000000000002,20.5,14.7
2018-01-09 06:00,0.0,0.5516666666666667,,,20.616666666666664,21.3,20.2
2018-01-09 07:00,0.0,0.4575,,,22.466666666666665,22.9,21.7
2018-01-09 08:00,0.0,0.3916666666666666,,,23.750000000000004,24.4,23.3
2018-01-09 09:00,0.0,0.3525,,,25.033333333333335,25.6,24.5
2018-01-09 10:00,0.0,0.3441666666666667,,,24.549999999999997,25.2,23.9
2018-01-09 11:00,0.0,0.36333333333333334,,,23.508333333333336,23.8,23.3
2018-01-09 12:00,0.0,0.3558333333333333,,,24.508333333333336,25.4,23.6
2018-01-09 13:00,0.0,0.33416666666666667,,,25.033333333333335,25.5,24.6
2018-01-09 14:00,0.0,0.33916666666666667,,,24.358333333333334,24.5,24.1
2018-01-09 15:00,0.0,0.38000000000000006,,,23.575,24.3,22.9
2018-01-09 16:00,0.0,0.4491666666666667,,,21.950000000000003,22.8,21.2
2018-01-09 17:00,0.0,0.49499999999999994,,,20.675000000000004,21.1,20.3
2018-01-09 18:00,0.0,0.5183333333333332,,,19.933333333333337,20.3,19.7
2018-01-09 19:00,0.0,0.5099999999999999,,,20.01666666666667,20.2,19.8
2018-01-09 20:00,0.0,0.4908333333333333,,,19.816666666666666,20.2,19.3
2018-01-09 21:00,0.0,0.5241666666666668,,,18.80833333333333,19.2,18.6
2018-01-09 22:00,0.0,0.5541666666666668,,,17.925,18.5,17.5
2018-01-09 23:00,0.0,0.5808333333333332,,,17.333333333333332,17.6,17.0
2018-01-10 00:00,0.0,0.6283333333333333,,,15.783333333333333,16.8,14.4
2018-01-10 01:00,0.0,0.6983333333333333,,,13.675000000000002,14.2,13.1
2018-01-10 02:00,0.0,0.7033333333333333,,,13.525,13.8,13.2
2018-01-10 03:00,0.0,0.7391666666666666,,,13.316666666666668,13.8,13.1
2018-01-10 04:00,0.0,0.7516666666666666,,,14.616666666666667,15.5,14.0
2018-01-10 05:00,0.0,0.7158333333333333,,,16.841666666666665,17.9,15.7
2018-01-10 06:00,0.0,0.62,,,18.875,20.3,18.2
2018-01-10 07:00,0.0,0.49833333333333335,,,22.016666666666666,23.3,20.6
2018-01-10 08:00,0.0,0.4041666666666666,,,23.150000000000002,23.7,22.8
2018-01-10 09:00,0.0,0.3983333333333334,,,23.775000000000006,24.2,23.1
2018-01-10 10:00,0.0,0.3875,,,24.233333333333334,24.8,23.8
2018-01-10 11:00,0.0,0.3758333333333334,,,25.01666666666667,25.6,24.3
2018-01-10 12:00,0.0,0.36916666666666664,,,24.841666666666665,25.7,24.2
2018-01-10 13:00,0.0,0.3825,,,23.758333333333336,24.2,23.3
2018-01-10 14:00,0.0,0.45,,,22.49166666666667,23.2,21.8
2018-01-10 15:00,0.0,0.5016666666666666,,,21.26666666666667,21.7,20.9
2018-01-10 16:00,0.0,0.5199999999999999,,,20.625,20.8,20.5
2018-01-10 17:00,0.0,0.5183333333333332,,,20.516666666666666,20.6,20.5
2018-01-10 18:00,0.0,0.5233333333333334,,,20.441666666666666,20.7,20.2
2018-01-10 19:00,0.0,0.5708333333333333,,,19.458333333333332,20.1,19.1
2018-01-10 20:00,0.0,0.5841666666666666,,,18.983333333333338,19.1,18.8
2018-01-10 21:00,0.0,0.6008333333333334,,,18.625,18.8,18.5
2018-01-10 22:00,0.0,0.6208333333333332,,,18.291666666666668,18.5,18.0
2018-01-10 23:00,0.0,0.6466666666666668,,,17.80833333333333,18.0,17.6
2018-01-11 00:00,0.0,0.6583333333333333,,,17.566666666666666,17.8,17.1
2018-01-11 01:00,0.0,0.7191666666666666,,,16.73333333333333,17.0,16.5
2018-01-11 02:00,0.0,0.7483333333333334,,,16.25833333333333,16.4,16.2
2018-01-11 03:00,0.0,0.7991666666666667,,,16.033333333333335,16.2,15.7
2018-01-11 04:00,0.0,0.8191666666666667,,,15.75,16.2,15.6
2018-01-11 05:00,0.0,0.7716666666666668,,,17.166666666666668,17.8,16.3
2018-01-11 06:00,0.0,0.705,,,18.5,19.0,17.8
2018-01-11 07:00,0.0,0.615,,,19.683333333333334,20.7,19.1
2018-01-11 08:00,0.0,0.5258333333333334,,,21.358333333333334,22.2,20.8
2018-01-11 09:00,0.0,0.5216666666666666,,,22.041666666666668,22.3,21.8
2018-01-11 10:00,0.0,0.4908333333333334,,,22.508333333333336,23.8,22.1
2018-01-11 11:00,0.0,0.4666666666666666,,,23.283333333333335,24.2,23.0
2018-01-11 12:00,0.0,0.4541666666666668,,,22.73333333333333,23.0,22.3
2018-01-11 13:00,0.0,0.46,,,21.75,22.1,21.5
2018-01-11 14:00,0.0,0.4716666666666667,,,21.216666666666665,21.4,21.1
2018-01-11 15:00,0.0,0.5416666666666666,,,20.266666666666666,21.0,18.0
2018-01-11 16:00,0.0,0.7366666666666667,,,17.133333333333336,17.6,16.8
2018-01-11 17:00,0.0,0.75,,,16.691666666666666,16.8,16.6
2018-01-11 18:00,0.0,0.7533333333333333,,,16.541666666666668,16.7,16.3
2018-01-11 19:00,0.0,0.7733333333333331,,,16.083333333333332,16.2,15.9
2018-01-11 20:00,0.0,0.8091666666666667,,,15.33333333333333,15.8,15.0
2018-01-11 21:00,0.0,0.8308333333333332,,,14.774999999999999,15.2,14.2
2018-01-11 22:00,0.0,0.8700000000000001,,,13.508333333333333,14.2,13.1
2018-01-11 23:00,0.0,0.8724999999999999,,,13.333333333333336,13.5,13.2
2018-01-12 00:00,0.0,0.8775000000000001,,,12.91666666666667,13.4,12.4
2018-01-12 01:00,0.18,0.9041666666666668,,,11.725000000000001,12.3,11.3
2018-01-12 02:00,1.42,0.9199999999999999,,,11.608333333333334,12.1,11.3
2018-01-12 03:00,1.7999999999999996,0.9383333333333331,,,10.850000000000001,11.4,10.4
2018-01-12 04:00,0.21,0.9308333333333333,,,11.816666666666665,14.5,10.3
2018-01-12 05:00,0.21,0.7875000000000001,,,16.908333333333335,17.8,15.4
2018-01-12 06:00,0.99,0.6733333333333333,,,18.95,19.9,17.4
2018-01-12 07:00,0.0,0.5733333333333334,,,20.566666666666663,21.0,19.7
2018-01-12 08:00,0.0,0.49166666666666664,,,21.98333333333333,22.6,21.2
2018-01-12 09:00,0.0,0.4666666666666666,,,22.799999999999997,23.5,22.3
2018-01-12 10:00,0.0,0.40333333333333327,,,24.849999999999998,25.2,23.7
2018-01-12 11:00,0.0,0.3691666666666667,,,25.924999999999997,26.4,25.4
2018-01-12 12:00,0.0,0.385,,,24.7,25.3,24.4
2018-01-12 13:00,0.0,0.395,,,24.01666666666667,24.3,23.6
2018-01-12 14:00,0.0,0.41,,,23.325,23.6,23.0
2018-01-12 15:00,0.0,0.44166666666666665,,,22.25833333333333,22.9,21.4
2018-01-12 16:00,0.0,0.49916666666666654,,,20.35,21.1,19.8
2018-01-12 17:00,0.0,0.5325,,,19.533333333333335,19.8,19.3
2018-01-12 18:00,0.0,0.5491666666666667,,,19.408333333333335,19.6,19.2
2018-01-12 19:00,0.0,0.5883333333333333,,,18.666666666666668,19.2,18.3
2018-01-12 20:00,0.0,0.6175,,,18.091666666666665,18.3,17.9
2018-01-12 21:00,0.0,0.6508333333333333,,,17.125,18.1,16.1
2018-01-12 22:00,0.0,0.7533333333333334,,,14.308333333333332,15.9,13.0
2018-01-12 23:00,0.0,0.82,,,12.633333333333333,13.0,12.0
2018-01-13 00:00,0.0,0.8625000000000002,,,11.383333333333333,11.8,11.1
2018-01-13 01:00,0.0,0.8758333333333335,,,11.141666666666666,11.5,10.5
2018-01-13 02:00,0.74,0.9008333333333334,,,9.941666666666666,10.5,9.6
2018-01-13 03:00,1.6899999999999997,0.9133333333333332,,,9.833333333333334,10.0,9.7
2018-01-13 04:00,0.48,0.8841666666666668,,,11.666666666666666,14.7,9.9
2018-01-13 05:00,0.63,0.6991666666666667,,,17.133333333333336,18.8,15.3
2018-01-13 06:00,0.04,0.6091666666666667,,,19.475,20.4,18.8
2018-01-13 07:00,0.0,0.5366666666666666,,,21.13333333333333,22.0,20.7
2018-01-13 08:00,0.0,0.4816666666666667,,,22.683333333333334,23.5,22.0
2018-01-13 09:00,0.0,0.4358333333333333,,,24.25,24.9,23.6
2018-01-13 10:00,0.0,0.39833333333333326,,,25.450000000000003,25.9,24.9
2018-01-13 11:00,0.0,0.36749999999999994,,,26.100000000000005,26.6,25.5
2018-01-13 12:00,0.0,0.33416666666666667,,,26.408333333333335,26.7,26.1
2018-01-13 13:00,0.0,0.3258333333333333,,,26.258333333333336,26.6,26.0
2018-01-13 14:00,0.0,0.355,,,25.633333333333336,26.4,24.6
2018-01-13 15:00,0.0,0.4099999999999999,,,22.833333333333332,24.3,21.6
2018-01-13 16:00,0.0,0.4566666666666666,,,20.658333333333335,21.3,20.2
2018-01-13 17:00,0.0,0.4608333333333334,,,19.958333333333336,20.2,19.8
2018-01-13 18:00,0.0,0.47833333333333333,,,19.116666666666664,19.7,18.6
2018-01-13 19:00,0.0,0.49999999999999994,,,18.341666666666665,18.7,17.9
2018-01-13 20:00,0.0,0.5166666666666666,,,17.89166666666667,18.1,17.8
2018-01-13 21:00,0.0,0.5525000000000001,,,16.983333333333334,17.9,16.3
2018-01-13 22:00,0.0,0.6233333333333334,,,15.241666666666665,16.2,14.5
2018-01-13 23:00,0.0,0.6516666666666667,,,14.366666666666667,14.7,13.6
2018-01-14 00:00,0.0,0.6916666666666668,,,12.899999999999999,13.5,12.0
2018-01-14 01:00,0.0,0.7641666666666668,,,11.174999999999999,11.8,10.7
2018-01-14 02:00,0.0,0.8000000000000002,,,10.5,10.6,10.4
2018-01-14 03:00,0.0,0.8083333333333335,,,10.075,10.6,9.4
2018-01-14 04:00,0.0,0.7875,,,11.825000000000001,14.9,9.7
2018-01-14 05:00,0.0,0.6416666666666667,,,16.68333333333333,17.6,15.9
2018-01-14 06:00,0.0,0.5425,,,19.45,20.8,18.0
2018-01-14 07:00,0.0,0.4483333333333333,,,22.133333333333336,22.9,21.0
2018-01-14 08:00,0.0,0.38833333333333336,,,24.21666666666667,25.1,23.5
2018-01-14 09:00,0.0,0.3266666666666666,,,25.841666666666665,26.4,25.2
2018-01-14 10:00,0.0,0.26666666666666666,,,26.641666666666666,27.0,26.3
2018-01-14 11:00,0.0,0.2750000000000001,,,26.75833333333333,27.0,26.5
2018-01-14 12:00,0.0,0.2591666666666667,,,26.866666666666664,27.2,26.6
2018-01-14 13:00,0.0,0.2316666666666667,,,26.458333333333332,26.9,26.1
2018-01-14 14:00,0.0,0.2558333333333333,,,25.849999999999998,26.3,25.2
2018-01-14 15:00,0.0,0.295,,,24.00833333333333,25.0,22.7
2018-01-14 16:00,0.0,0.3641666666666666,,,21.441666666666666,22.4,20.9
2018-01-14 17:00,0.0,0.38083333333333336,,,20.441666666666666,21.1,19.8
2018-01-14 18:00,0.0,0.3675,,,19.483333333333334,19.8,19.0
2018-01-14 19:00,0.0,0.4116666666666667,,,17.691666666666666,18.8,17.2
2018-01-14 20:00,0.0,0.42750000000000005,,,17.058333333333334,17.7,16.3
2018-01-14 21:00,0.0,0.4924999999999999,,,15.125,16.5,14.4
2018-01-14 22:00,0.0,0.535,,,14.408333333333333,14.6,14.1
2018-01-14 23:00,0.0,0.5783333333333334,,,13.733333333333334,14.0,13.4
2018-01-15 00:00,0.0,0.5758333333333334,,,13.741666666666667,13.8,13.6
2018-01-15 01:00,0.0,0.5675,,,13.275,13.8,12.4
2018-01-15 02:00,0.0,0.6041666666666666,,,12.083333333333334,12.3,11.8
