timestamp (UTC),precipitation (mm),relativehumidity AVG (-),soilmoisture AVG (m3/m3),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2020-06-27 15:00,0.0,0.7860833333333334,0.258,19.074999999999996,20.0,18.1
2020-06-27 16:00,0.0,0.8402499999999998,0.258,16.549999999999997,17.7,16.0
2020-06-27 17:00,0.0,0.8713333333333333,0.258,15.774999999999999,16.2,15.5
2020-06-27 18:00,0.0,0.8303333333333334,0.258,16.8,17.2,16.5
2020-06-27 19:00,0.0,0.8473333333333333,0.258,16.841666666666665,17.1,16.6
2020-06-27 20:00,0.0,0.8825,0.2579166666666667,16.299999999999997,16.6,16.1
2020-06-27 21:00,0.0,0.9101666666666667,0.25783333333333336,15.824999999999998,16.1,15.5
2020-06-27 22:00,0.0,0.9252499999999998,0.25775000000000003,15.283333333333331,15.4,15.1
2020-06-27 23:00,0.0,0.9198333333333334,0.2575,14.991666666666665,15.3,14.5
2020-06-28 00:00,0.0,0.9282500000000001,0.2574166666666667,14.383333333333333,14.7,14.2
2020-06-28 01:00,0.0,0.9338333333333333,0.25700000000000006,14.741666666666667,14.8,14.6
2020-06-28 02:00,0.0,0.9285,0.2570833333333334,14.674999999999997,14.8,14.5
2020-06-28 03:00,0.0,0.9380833333333333,0.25700000000000006,13.916666666666666,14.5,13.4
2020-06-28 04:00,0.0,0.94175,0.25700000000000006,14.199999999999998,14.7,13.6
2020-06-28 05:00,0.0,0.9395833333333335,0.25700000000000006,15.424999999999999,16.1,14.8
2020-06-28 06:00,0.0,0.9197500000000002,0.2568333333333334,17.099999999999998,18.2,16.1
2020-06-28 07:00,0.0,0.8320833333333333,0.25600000000000006,19.566666666666666,20.3,18.4
2020-06-28 08:00,0.0,0.7575,0.2548333333333333,20.86666666666667,21.3,20.3
2020-06-28 09:00,0.0,0.72625,0.2536666666666667,21.441666666666663,21.9,21.0
2020-06-28 10:00,0.0,0.7248333333333333,0.25249999999999995,21.758333333333336,22.2,21.4
2020-06-28 11:00,0.0,0.6964166666666665,0.2510833333333333,22.224999999999998,22.7,22.0
2020-06-28 12:00,0.0,0.6808333333333333,0.2496666666666667,22.066666666666666,22.5,21.4
2020-06-28 13:00,0.0,0.7021666666666667,0.24900000000000003,21.308333333333334,21.5,21.0
2020-06-28 14:00,0.0,0.7135833333333332,0.24825000000000008,20.633333333333333,21.0,20.1
2020-06-28 15:00,0.0,0.7449166666666667,0.24800000000000008,19.041666666666668,20.1,17.5
2020-06-28 16:00,0.0,0.8244166666666666,0.24800000000000008,16.316666666666666,17.2,15.6
2020-06-28 17:00,0.0,0.8580833333333332,0.24800000000000008,14.875,15.8,13.9
2020-06-28 18:00,0.0,0.8911666666666668,0.24800000000000008,13.649999999999999,14.1,13.0
2020-06-28 19:00,0.0,0.8580833333333334,0.24800000000000008,14.016666666666664,14.7,12.9
2020-06-28 20:00,0.0,0.8613333333333334,0.24800000000000008,14.100000000000001,14.9,13.0
2020-06-28 21:00,0.187,0.8877500000000002,0.24800000000000008,15.141666666666666,15.5,14.9
2020-06-28 22:00,0.017,0.907,0.24800000000000008,15.20833333333333,15.3,15.1
2020-06-28 23:00,0.0,0.9086666666666666,0.24800000000000008,15.308333333333337,15.4,15.3
2020-06-29 00:00,0.0,0.91525,0.24800000000000008,15.000000000000002,15.2,14.8
2020-06-29 01:00,0.0,0.9305833333333334,0.24800000000000008,14.566666666666665,14.8,14.0
2020-06-29 02:00,0.0,0.9329999999999999,0.2479166666666667,14.016666666666666,14.3,13.8
2020-06-29 03:00,0.0,0.9483333333333333,0.24758333333333335,13.541666666666664,14.2,12.7
2020-06-29 04:00,0.0,0.9471666666666664,0.24741666666666662,13.433333333333332,15.0,12.5
2020-06-29 05:00,0.0,0.9227499999999998,0.24716666666666665,16.575,17.5,15.2
2020-06-29 06:00,0.0,0.8860000000000001,0.24691666666666665,18.283333333333335,18.9,17.7
2020-06-29 07:00,0.0,0.8727499999999999,0.24616666666666667,18.9,19.6,18.4
2020-06-29 08:00,0.0,0.7945833333333333,0.24525000000000005,19.98333333333333,20.7,19.1
2020-06-29 09:00,0.0,0.7354166666666666,0.24416666666666664,20.700000000000003,21.0,20.2
2020-06-29 10:00,0.0,0.6749999999999999,0.24258333333333335,21.40833333333333,21.6,21.0
2020-06-29 11:00,0.0,0.6806666666666668,0.2414166666666667,21.525000000000002,21.9,20.9
2020-06-29 12:00,0.0,0.67325,0.24050000000000002,21.466666666666665,21.6,21.3
2020-06-29 13:00,0.0,0.6615,0.23924999999999996,21.391666666666666,21.8,21.1
2020-06-29 14:00,0.0,0.6603333333333333,0.23899999999999996,20.808333333333334,21.1,20.3
2020-06-29 15:00,0.0,0.7160833333333333,0.23891666666666664,18.816666666666666,19.9,17.2
2020-06-29 16:00,0.0,0.8158333333333334,0.2386666666666666,15.816666666666665,17.1,14.6
2020-06-29 17:00,0.0,0.8615833333333334,0.23891666666666664,13.933333333333332,14.6,13.4
2020-06-29 18:00,0.0,0.8204999999999999,0.2385833333333333,14.550000000000002,16.1,13.4
2020-06-29 19:00,0.0,0.79025,0.23841666666666664,16.099999999999998,16.4,15.6
2020-06-29 20:00,0.0,0.81725,0.2380833333333333,15.125,15.9,14.5
2020-06-29 21:00,0.0,0.8025833333333333,0.2380833333333333,14.991666666666667,15.4,14.5
2020-06-29 22:00,0.0,0.8336666666666667,0.238,14.700000000000003,14.9,14.4
2020-06-29 23:00,0.0,0.8460833333333332,0.238,13.825000000000003,14.3,13.3
2020-06-30 00:00,0.0,0.8555,0.238,12.983333333333334,13.2,12.8
2020-06-30 01:00,0.0,0.8634166666666667,0.238,11.858333333333334,12.8,11.2
2020-06-30 02:00,0.0,0.8930833333333336,0.23783333333333334,10.324999999999998,11.4,9.5
2020-06-30 03:00,0.0,0.9149166666666667,0.2374166666666667,9.1,9.5,8.8
2020-06-30 04:00,0.0,0.94125,0.23733333333333337,9.816666666666666,11.7,8.9
2020-06-30 05:00,0.0,0.9081666666666667,0.23708333333333334,14.391666666666666,16.2,12.0
2020-06-30 06:00,0.0,0.7975000000000002,0.23700000000000002,17.341666666666665,18.4,16.3
2020-06-30 07:00,0.0,0.6945833333333332,0.23591666666666664,19.216666666666665,19.9,18.6
2020-06-30 08:00,0.0,0.5969166666666667,0.23475,20.508333333333333,21.0,19.9
2020-06-30 09:00,0.0,0.5164166666666666,0.23341666666666672,21.23333333333333,21.7,20.8
2020-06-30 10:00,0.0,0.5096666666666666,0.232,21.59166666666667,22.0,21.4
2020-06-30 11:00,0.0,0.52375,0.2306666666666667,21.983333333333334,22.3,21.7
2020-06-30 12:00,0.0,0.5359166666666667,0.22950000000000004,21.974999999999998,22.3,21.6
2020-06-30 13:00,0.0,0.5595,0.22883333333333336,21.61666666666667,21.9,21.3
2020-06-30 14:00,0.0,0.5728333333333333,0.22808333333333342,21.041666666666668,21.4,20.5
2020-06-30 15:00,0.0,0.6493333333333333,0.22800000000000006,18.641666666666666,20.3,16.7
2020-06-30 16:00,0.0,0.8130000000000002,0.22800000000000006,14.450000000000001,16.5,13.4
2020-06-30 17:00,0.0,0.8460833333333334,0.22800000000000006,12.975,13.7,12.6
2020-06-30 18:00,0.0,0.8817499999999999,0.22800000000000006,12.016666666666666,12.9,11.6
2020-06-30 19:00,0.0,0.8971666666666667,0.22800000000000006,11.658333333333333,11.8,11.5
2020-06-30 20:00,0.0,0.8890833333333332,0.22791666666666674,12.29166666666667,12.6,11.9
2020-06-30 21:00,0.0,0.8325,0.22791666666666668,14.191666666666665,15.1,12.7
2020-06-30 22:00,0.0,0.87725,0.22775,15.074999999999998,15.2,15.0
2020-06-30 23:00,0.0,0.89925,0.22699999999999998,14.858333333333333,15.0,14.6
2020-07-01 00:00,0.0,0.9150833333333335,0.22699999999999998,13.850000000000001,14.5,13.5
2020-07-01 01:00,0.0,0.9275000000000001,0.22699999999999998,13.508333333333335,13.8,13.2
2020-07-01 02:00,0.0,0.9251666666666668,0.22699999999999998,14.416666666666666,14.6,14.1
2020-07-01 03:00,0.0,0.9385833333333333,0.22699999999999998,14.383333333333338,14.6,14.3
